166,0.189,-0.267,-0.456,-0.54,0.475,0.702,-0.271,0.182,0.716
166,0.0967,0.0464,-0.227,-0.0252,0.209,1.39,0.0351,0.509,0.295
167,0.0857,0.0464,-0.342,-0.0252,0.143,1.61,-0.0668,0.836,0.611
167,0.186,-0.032,-0.342,0.232,-0.189,1.39,-0.373,0.836,0.611
168,0.0917,0.0464,0.117,0.146,-0.388,1.16,-0.78,0.836,0.4
168,0.155,0.125,0.461,0.489,-0.455,1.61,-0.882,0.836,0.506
169,0.0887,0.203,0.346,0.404,-0.388,1.84,-0.678,0.836,0.0846
169,0.101,-0.032,0.231,0.146,-0.322,1.39,-0.474,0.182,-0.0206
170,0.115,-0.189,0.231,-0.111,-0.256,1.16,-0.474,0.182,-0.547
170,0.117,-0.11,0.231,0.0606,0.209,1.61,-0.474,0.182,-0.126
171,0.122,-0.189,0.00229,-0.197,0.541,1.61,-0.0668,0.182,-0.0206
171,0.127,-0.189,-0.342,-0.111,0.674,1.39,0.239,0.182,0.0846
172,0.187,-0.267,-0.571,0.318,0.475,0.93,0.341,0.509,-0.442
172,0.188,-0.346,-0.456,0.232,0.408,1.16,0.137,0.509,-0.0206
173,0.188,-0.267,-0.456,0.575,0.475,1.16,0.443,0.836,0.0846
173,0.188,-0.11,-0.342,0.832,0.276,1.16,0.85,0.836,-0.126
174,0.188,-0.189,-0.112,0.832,0.276,0.93,0.646,0.836,-0.336
174,0.128,-0.346,-0.227,0.918,0.0764,0.475,0.646,0.509,-0.547
175,0.117,-0.346,-0.112,0.489,0.342,0.93,0.646,0.182,-0.231
175,0.184,-0.189,0.00229,0.489,0.408,0.475,0.545,0.509,-0.547
176,0.188,-0.189,-0.112,0.489,0.0764,0.247,0.341,0.182,-0.442
176,0.187,-0.267,0.00229,-0.111,-0.322,-0.208,0.239,0.509,-0.442
177,0.109,-0.189,-0.342,0.0606,-0.455,0.0194,0.137,0.509,-0.126
177,0.0835,-0.032,-0.227,-0.197,-0.521,0.247,0.239,0.509,0.19
178,0.107,0.0464,-0.227,0.146,-0.588,0.0194,0.0351,0.509,0.0846
178,0.0965,-0.11,-0.456,0.404,-0.72,0.0194,0.239,0.509,0.19
179,0.111,-0.11,-0.227,0.575,-0.455,0.475,0.443,0.182,0.19
179,0.1,-0.267,-0.342,0.661,-0.388,0.702,0.239,-0.144,0.19
180,0.114,-0.267,-0.342,0.832,-0.521,0.702,0.443,0.509,-0.126
180,0.107,-0.346,-0.342,1,-0.123,0.702,0.239,0.509,-0.547
181,0.15,-0.346,-0.456,1.09,-0.256,0.475,0.0351,0.509,-0.336
181,0.105,-0.267,-0.227,0.918,0.209,0.702,-0.373,0.182,-0.231
182,0.0974,-0.267,-0.456,0.832,0.00996,0.702,-0.474,0.182,-0.442
182,0.126,-0.11,-0.227,0.918,0.0764,1.16,-0.678,0.509,-0.652
183,0.187,-0.11,0.117,0.661,-0.0564,0.93,-0.373,-0.144,-0.547
183,0.1,-0.11,0.231,0.146,-0.654,0.702,-0.271,-0.144,-0.336
184,0.111,-0.267,0.346,0.0606,-0.853,0.93,-0.0668,-0.144,-0.547
184,0.123,-0.189,0.117,0.0606,-1.19,0.702,-0.0668,-0.144,-0.652
185,0.124,-0.346,0.231,-0.111,-0.92,0.475,-0.169,-0.144,-0.336
185,0.128,-0.424,0.117,-0.454,-0.588,-0.208,0.239,-0.471,-0.336
186,0.13,-0.346,-0.227,-0.54,-0.256,0.0194,-0.169,-0.144,-0.231
186,0.123,-0.346,-0.342,-0.368,0.143,0.0194,-0.373,-0.144,-0.231
187,0.116,-0.11,-0.342,-0.197,0.342,-0.208,-0.0668,-0.144,-0.231
187,0.12,-0.11,0.00229,-0.368,0.475,-0.208,0.0351,-0.144,-0.336
188,0.117,-0.032,0.117,-0.283,0.342,-0.436,-0.0668,-0.144,-0.652
188,0.129,0.125,0.117,0.0606,0.209,-0.436,-0.169,-0.144,-0.442
189,0.13,0.282,0.231,0.232,0.342,-0.436,-0.271,-0.471,-0.442
189,0.128,0.36,0.461,0.489,0.209,-0.208,-0.0668,-0.471,-0.336
190,0.129,0.831,0.805,0.404,0.143,0.0194,-0.0668,-0.471,-0.336
190,0.135,0.831,0.69,0.489,0.0764,0.93,0.0351,-0.144,-0.442
191,0.134,0.91,0.575,0.661,0.0764,0.93,0.137,-0.144,-0.336
191,0.139,0.753,0.461,0.575,0.143,1.16,0.0351,-0.144,-0.126
192,0.131,0.517,0.231,0.489,0.209,0.93,0.646,0.182,0.0846
192,0.134,0.517,0.117,0.318,0.276,0.702,0.85,0.182,-0.126
193,0.124,-0.11,-0.342,0.0606,0.276,0.475,0.85,0.182,-0.231
193,0.128,-0.189,-0.571,-0.0252,0.475,-0.208,0.748,-0.144,-0.126
194,0.118,-0.11,-0.456,-0.368,0.475,0.0194,0.952,0.182,0.0846
194,0.117,-0.11,-0.112,-0.711,0.276,-0.208,0.952,0.182,-0.126
195,0.124,-0.189,0.117,-0.54,0.276,-0.208,0.443,-0.144,-0.442
195,0.115,-0.346,0.461,-0.454,0.0764,0.247,0.239,-0.144,-0.547
196,0.125,-0.346,0.575,-0.283,0.00996,0.247,-0.169,-0.144,-0.652
196,0.13,-0.346,0.575,-0.368,0.0764,0.475,0.0351,-0.144,-0.652
197,0.133,-0.581,0.69,-0.197,0.342,0.247,0.0351,-0.471,-0.652
197,0.14,-0.66,0.461,0.232,0.276,0.247,-0.169,-0.471,-0.652
198,0.139,-0.581,0.461,0.0606,-0.123,0.247,-0.169,-0.144,-0.652
198,0.129,-0.424,0.117,-0.197,0.475,-0.208,-0.271,-0.144,-0.442
199,0.136,-0.346,0.00229,-0.454,0.74,0.0194,0.0351,-0.144,-0.0206
199,0.135,-0.346,0.00229,-0.197,0.608,-0.208,-0.0668,0.182,-0.126
200,0.13,-0.346,-0.227,-0.0252,0.408,0.0194,0.0351,0.182,-0.442
200,0.128,0.125,0.117,0.0606,0.342,0.0194,0.341,0.509,-0.0206
201,0.125,0.203,0.69,0.0606,0.408,0.0194,0.341,0.182,-0.0206
201,0.114,0.674,0.575,0.404,0.00996,0.0194,0.341,0.182,0.0846
202,0.124,0.91,0.919,0.918,-0.388,0.0194,0.341,0.182,-0.336
202,0.127,1.38,1.03,0.661,-0.388,0.0194,0.341,-0.144,-0.0206
203,0.127,1.93,1.15,0.489,-0.588,0.0194,0.341,-0.144,-0.0206
203,0.134,1.77,0.805,0.318,-0.256,0.0194,0.137,-0.144,-0.231
204,0.132,1.69,0.231,0.575,-0.189,0.475,0.341,-0.144,-0.0206
204,0.133,1.22,0.346,0.318,-0.256,0.475,0.341,0.182,-0.336
205,0.128,1.22,0.346,-0.197,-0.0564,0.247,0.443,0.509,-0.126
205,0.126,0.988,0.461,-0.0252,-0.189,0.0194,0.443,0.836,-0.231
206,0.127,0.674,0.346,-0.111,0.143,0.0194,0.545,0.836,-0.231
206,0.124,0.674,0.117,-0.111,-0.0564,0.0194,0.85,0.509,-0.336
207,0.124,0.988,0.231,-0.283,-0.0564,0.0194,0.952,0.509,-0.547
207,0.124,0.988,0.00229,0.0606,-0.189,0.0194,0.85,0.509,-0.231
208,0.116,0.831,-0.227,0.404,-0.189,0.247,0.748,0.182,-0.231
208,0.124,0.753,-0.456,0.661,0.143,0.247,0.646,-0.144,-0.336
209,0.123,0.674,-0.227,0.832,0.143,0.475,0.443,0.182,-0.336
209,0.123,0.596,0.117,1,0.209,0.475,0.341,0.182,-0.652
210,0.117,0.282,0.00229,1.18,0.276,0.475,0.239,0.182,-0.547
210,0.124,0.203,0.00229,1,0.342,0.475,0.545,-0.144,-0.547
211,0.131,-0.032,0.00229,1.18,0.541,0.475,0.239,-0.144,-0.547
211,0.127,-0.267,-0.112,1.09,0.408,0.702,0.341,-0.144,-0.757
212,0.119,-0.11,-0.227,1,0.209,0.702,0.239,-0.144,-0.652
212,0.118,-0.189,-0.227,1.18,0.00996,0.702,-0.0668,0.182,-0.652
213,0.115,-0.11,-0.227,1.18,-0.123,0.93,-0.474,0.182,-0.231
213,0.127,0.0464,0.231,1.26,-0.189,1.61,-0.678,0.182,-0.442
214,0.117,0.439,0.346,0.747,-0.189,1.39,-0.576,0.182,-0.442
214,0.122,1.07,0.575,0.489,-0.388,1.61,-0.882,0.509,-0.0206
215,0.132,1.22,0.69,0.318,-0.256,1.16,-0.882,0.509,0.19
215,0.129,1.3,0.575,0.146,-0.189,1.39,-0.882,0.182,0.506
216,0.128,1.77,0.575,0.318,-0.256,1.61,-0.474,0.182,0.0846
216,0.123,2.24,0.69,0.0606,-0.256,1.16,-0.271,0.836,0.19
217,0.114,1.93,0.69,0.232,-0.388,1.16,0.0351,1.16,0.19
217,0.119,1.69,0.69,0.575,-0.0564,0.93,0.545,0.836,-0.0206
218,0.114,1.54,1.03,0.747,-0.256,1.39,0.341,0.509,-0.231
218,0.106,1.85,1.49,0.575,-0.189,1.61,0.545,0.836,-0.442
219,0.111,1.62,1.38,0.318,-0.123,0.702,0.239,0.836,-0.0206
219,0.114,1.3,1.03,0.404,0.143,0.475,0.239,0.182,0.19
220,0.115,1.54,1.26,0.232,0.00996,0.475,0.137,-0.144,0.19
220,0.124,1.46,1.15,-0.0252,-0.322,0.702,-0.271,-0.144,0.19
221,0.122,1.3,0.575,-0.197,0.00996,0.247,-0.0668,-0.144,0.4
221,0.129,0.91,0.117,-0.0252,0.00996,-0.208,0.137,-0.144,0.821
222,0.124,0.517,0.231,0.0606,0.276,-0.208,0.239,0.182,0.295
222,0.125,0.282,0.231,-0.111,0.276,0.0194,-0.0668,0.182,-0.126
223,0.121,0.282,0.00229,-0.111,0.541,0.247,-0.373,0.182,-0.0206
223,0.114,-0.032,0.231,-0.197,0.342,-0.208,-0.0668,0.836,-0.231
224,0.118,-0.11,0.117,-0.111,0.276,0.247,0.545,0.836,-0.442
224,0.122,0.125,0.00229,-0.54,0.143,0.475,0.239,0.836,-0.757
225,0.118,0.517,0.00229,-0.368,-0.0564,0.475,0.443,0.509,-0.547
225,0.121,0.831,0.575,-0.197,0.00996,0.247,0.85,0.509,-0.126
226,0.119,1.3,0.575,-0.111,0.00996,0.475,0.85,0.509,0.295
226,0.119,2.01,0.575,0.318,0.143,0.475,0.748,-0.144,0.4
227,0.118,2.32,1.15,0.661,0.00996,0.247,0.239,-0.144,0.611
227,0.117,2.48,1.49,1.18,0.143,0.0194,0.239,-0.471,0.611
228,0.119,2.79,1.49,1,-0.123,0.475,0.0351,-0.144,0.821
228,0.122,2.79,1.26,1,-0.455,1.39,0.239,0.182,0.4
229,0.124,2.56,1.26,1.09,-0.72,1.39,0.545,0.509,-0.0206
229,0.124,2.01,1.15,0.832,-0.787,1.61,0.443,0.509,0.19
230,0.127,1.69,0.69,0.489,-0.787,1.39,0.137,0.509,0.4
230,0.122,1.77,0.346,0.232,-0.787,1.39,0.137,0.509,0.506
231,0.121,1.46,0.69,-0.111,-0.588,1.16,0.137,0.182,0.19
231,0.115,1.22,0.461,-0.368,-0.322,0.475,-0.373,-0.144,0.506
232,0.115,1.46,0.346,-0.54,-0.123,0.247,-0.576,-0.471,0.295
232,0.115,1.85,0.231,-0.368,-0.0564,0.0194,-0.78,-0.144,0.0846
233,0.116,2.4,0.575,-0.283,-0.189,0.247,-0.78,0.836,-0.442
233,0.113,1.77,0.575,-0.197,-0.0564,0.475,-0.678,0.836,-0.336
234,0.116,1.54,0.117,0.232,0.00996,0.475,-0.78,0.836,-0.442
234,0.11,1.77,0.117,0.318,0.00996,0.247,-0.678,0.836,-0.336
235,0.12,1.85,0.346,0.404,-0.322,0.247,-0.271,0.836,-0.126
235,0.121,1.62,0.69,0.232,-0.388,0.475,-0.169,0.509,0.0846
236,0.119,1.14,0.69,0.146,-0.322,0.247,0.443,-0.471,0.4
236,0.124,2.09,0.805,-0.111,-0.588,0.0194,0.341,0.182,-0.0206
237,0.123,2.24,0.919,-0.197,-0.521,-0.208,0.443,0.182,0.19
237,0.129,1.93,0.69,-0.0252,-0.588,-0.208,0.545,0.836,-0.0206
238,0.127,1.07,0.346,-0.0252,-0.256,-0.436,0.239,0.836,-0.126
238,0.127,1.07,0.69,0.146,-0.322,-0.664,0.443,0.836,-0.231
239,0.12,1.07,0.346,0.232,-0.455,-0.208,0.239,0.836,-0.231
239,0.115,0.282,0.117,0.146,-0.588,0.0194,0.646,0.509,0.0846
240,0.107,-0.032,-0.112,0.318,-0.588,0.247,0.646,0.509,-0.231
240,0.114,-0.11,-0.112,0.146,-0.588,0.247,0.443,0.182,-0.336
241,0.12,-0.11,0.00229,0.832,-0.588,0.475,0.748,0.182,-0.547
241,0.125,-0.346,-0.685,1,-0.256,0.702,0.646,0.182,-0.442
242,0.12,-0.346,-0.342,0.747,-0.189,0.475,0.443,0.182,-0.547
242,0.123,-0.346,-0.112,1.26,0.143,0.475,0.0351,-0.144,-0.652
243,0.124,-0.267,0.117,1.18,0.209,0.475,0.0351,-0.144,-0.231
243,0.124,-0.267,0.00229,1.26,0.541,0.93,0.239,-0.471,-0.0206
244,0.125,-0.11,0.00229,0.575,0.608,0.702,0.137,-0.471,0.0846
244,0.118,-0.189,0.00229,0.661,0.608,0.702,-0.0668,-0.471,0.506
245,0.117,-0.267,-0.227,0.918,0.475,0.93,0.0351,-0.471,0.927
245,0.114,-0.11,-0.227,0.832,0.608,1.16,0.137,-0.471,0.927
246,0.11,0.203,-0.342,0.575,0.74,0.93,0.137,-0.144,0.506
246,0.109,0.36,-0.227,0.489,0.674,0.702,0.137,-0.144,0.295
247,0.12,0.753,0.117,0.575,0.541,0.93,-0.0668,0.182,0.611
247,0.117,0.831,0.461,0.232,0.342,1.61,0.341,0.182,0.295
248,0.123,0.831,0.461,0.318,0.74,1.39,0.341,0.836,-0.336
248,0.125,0.831,0.231,0.146,0.674,1.16,0.443,0.836,-0.336
249,0.117,0.439,0.231,0.232,0.408,1.16,0.443,0.509,-0.231
249,0.123,0.282,0.117,0.575,0.00996,0.93,0.341,0.509,-0.126
250,0.119,-0.11,0.00229,0.918,0.00996,0.93,0.341,0.182,-0.231
250,0.118,-0.032,-0.342,0.832,-0.0564,0.0194,0.137,0.182,-0.547
251,0.13,-0.032,-0.342,0.489,-0.322,0.0194,0.239,-0.471,-0.442
251,0.121,-0.267,-0.342,0.404,-0.322,-0.208,0.239,-0.471,-0.442
252,0.118,-0.189,-0.227,0.404,-0.256,0.0194,0.545,-0.471,-0.547
252,0.118,0.125,0.00229,0.146,-0.189,0.0194,0.443,-0.471,-0.336
253,0.117,0.439,0.00229,-0.197,0.0764,-0.208,0.646,-0.471,-0.547
253,0.119,0.596,0.231,-0.368,0.342,0.475,0.443,-0.471,-0.442
254,0.121,0.753,0.117,-0.454,0.541,0.475,0.239,-0.144,-0.231
254,0.122,1.07,0.461,-0.626,0.541,0.702,0.0351,0.182,-0.231
255,0.123,1.3,0.231,-0.711,0.541,0.475,-0.169,0.509,-0.126
255,0.128,1.62,0.117,-0.797,0.674,0.475,-0.271,0.509,-0.442
256,0.13,1.62,0.117,-0.969,0.342,0.93,-0.678,0.509,-0.442
256,0.124,1.62,0.575,-0.969,0.342,0.702,-0.373,0.509,-0.442
257,0.122,1.77,0.69,-0.711,0.674,0.93,-0.271,0.182,-0.652
257,0.123,1.62,0.461,-0.368,0.342,0.93,-0.0668,0.182,-0.863
258,0.117,1.38,0.69,-0.368,0.608,0.93,-0.0668,0.182,-0.652
258,0.126,0.988,1.03,-0.368,0.807,1.16,-0.0668,0.182,-0.547
259,0.118,0.753,0.805,0.146,0.807,0.93,-0.0668,0.182,-0.547
259,0.12,0.517,0.117,0.318,0.541,0.702,-0.169,0.182,-0.547
260,0.125,0.517,0.00229,0.404,0.143,0.475,-0.271,0.509,-0.547
260,0.129,0.439,0.117,0.318,0.475,0.247,-0.576,0.182,-0.336
261,0.127,0.517,0.117,0.489,0.276,0.247,-0.882,-0.144,-0.0206
261,0.128,0.439,-0.227,0.747,-0.189,0.0194,-0.984,-0.144,0.19
262,0.133,0.203,-0.227,0.575,-0.189,0.0194,-0.984,-0.144,0.4
262,0.128,0.125,-0.227,0.489,0.00996,-0.208,-1.09,-0.144,0.295
263,0.134,-0.189,-0.342,0.318,0.00996,-0.436,-1.09,-0.471,0.506
263,0.136,-0.11,-0.456,0.232,-0.256,-0.436,-1.09,-0.471,0.295
264,0.125,-0.189,-0.342,0.0606,-0.455,-0.436,-0.78,-0.144,-0.126
264,0.125,-0.346,-0.456,-0.0252,-0.322,-0.208,-0.78,-0.144,-0.336
265,0.122,-0.11,-0.112,-0.283,-0.0564,-0.208,-0.78,-0.144,-0.336
265,0.113,0.125,-0.112,-0.111,0.143,-0.208,-0.576,-0.144,0.19
266,0.111,0.203,0.00229,0.232,0.0764,0.0194,-0.373,0.182,0.0846
266,0.105,0.125,-0.112,0.0606,0.475,0.0194,-0.169,0.182,0.611
267,0.114,0.203,-0.342,-0.0252,0.674,0.0194,0.0351,-0.144,0.611
267,0.12,0.125,-0.227,-0.0252,0.408,0.0194,0.545,-0.144,0.611
268,0.123,-0.032,-0.227,0.318,0.209,-0.208,0.646,-0.144,0.506
268,0.132,-0.189,-0.227,0.832,-0.0564,-0.208,0.443,0.182,-0.126
269,0.136,-0.11,-0.342,0.832,0.143,-0.208,0.239,-0.144,-0.231
269,0.139,-0.267,-0.227,1,0.276,0.0194,0.341,-0.144,-0.652
270,0.139,-0.267,-0.112,0.918,0.0764,0.0194,0.137,0.182,-0.442
270,0.132,0.0464,0.231,0.661,0.475,0.247,-0.373,0.182,-0.547
271,0.126,-0.032,-0.112,0.0606,0.541,0.247,-0.271,0.509,-0.652
271,0.124,0.125,-0.227,-0.454,0.608,0.247,-0.0668,0.509,-0.652
272,0.125,0.36,0.117,-0.797,0.475,0.0194,0.137,1.16,-0.652
272,0.118,0.517,0.117,-0.626,0.143,0.0194,0.239,1.49,-0.547
273,0.116,0.596,0.00229,-0.54,0.00996,0.0194,0.341,1.16,-0.547
273,0.119,0.36,-0.456,-0.111,-0.0564,-0.436,0.443,1.49,-0.336
274,0.118,0.753,-0.571,-0.0252,0.143,-0.436,0.341,1.16,-0.231
274,0.118,0.988,-0.342,-0.283,0.209,-0.436,0.137,0.836,-0.231
275,0.119,0.91,-0.227,-0.283,0.276,-0.436,0.0351,0.182,-0.231
275,0.115,1.07,-0.227,-0.368,0.0764,-0.208,-0.271,-0.144,0.0846
276,0.108,1.22,-0.227,0.146,0.342,0.475,-0.474,0.182,0.19
276,0.126,1.46,0.00229,-0.111,0.0764,0.93,-0.474,-0.144,0.19
277,0.13,1.22,0.231,0.0606,-0.123,0.93,-0.576,-0.144,0.295
277,0.127,0.753,0.231,0.146,-0.322,1.16,-0.373,-0.144,0.4
278,0.117,0.517,0.231,0.575,-0.521,1.16,-0.373,0.509,0.295
278,0.122,0.831,0.461,0.575,-0.256,0.93,-0.169,0.836,0.0846
279,0.123,0.674,0.69,0.747,-0.322,0.702,-0.169,0.509,-0.126
279,0.126,0.439,0.805,0.747,0.00996,0.475,0.137,0.509,-0.126
280,0.127,0.36,0.575,0.918,0.0764,0.702,0.545,0.836,-0.231
280,0.124,0.439,0.69,0.832,0.209,0.475,0.646,0.836,0.295
281,0.122,0.439,0.575,0.318,0.608,0.475,0.646,0.836,0.506
281,0.116,-0.11,0.575,0.232,0.276,0.475,0.443,1.49,0.4
282,0.115,-0.346,0.231,-0.368,0.276,0.247,0.545,1.49,0.295
282,0.111,-0.267,0.00229,-0.283,0.0764,0.0194,0.239,1.49,0.4
283,0.117,-0.11,0.461,-0.454,-0.123,-0.208,0.0351,1.16,0.821
283,0.125,-0.189,0.231,-0.368,0.00996,-0.208,0.0351,1.49,0.506
284,0.123,-0.267,0.00229,-0.0252,-0.0564,0.0194,-0.0668,0.836,0.295
284,0.126,0.125,0.117,-0.0252,0.276,-0.208,-0.169,0.182,0.4
285,0.128,0.36,0.231,-0.197,0.209,0.247,-0.373,0.182,0.4
285,0.129,0.282,0.346,0.0606,0.276,0.247,-0.169,0.182,0.4
286,0.129,0.282,0.231,0.146,0.276,0.247,-0.271,0.509,-0.126
286,0.128,0.988,0.461,0.232,0.143,0.247,-0.576,0.182,-0.336
287,0.123,1.69,0.919,0.146,-0.256,0.247,-0.78,0.182,0.19
287,0.117,1.69,0.575,0.232,-0.189,0.475,-0.78,-0.144,0.19
288,0.113,2.01,0.69,0.318,-0.0564,-0.208,-0.576,0.509,0.19
288,0.114,2.48,0.69,-0.111,-0.0564,-0.208,-0.576,0.509,-0.0206
289,0.12,2.71,0.575,-0.283,-0.0564,0.0194,-0.576,0.182,0.295
289,0.117,2.01,0.575,-0.111,0.143,0.0194,-0.373,0.182,0.611
290,0.117,1.54,0.117,-0.197,0.475,-0.208,0.239,0.509,0.4
290,0.119,1.07,0.346,-0.368,0.408,-0.208,0.646,0.509,0.295
291,0.116,0.517,0.231,-0.0252,0.475,-0.208,0.545,-0.144,0.0846
291,0.118,-0.032,0.00229,0.0606,0.674,0.0194,0.443,-0.144,0.19
292,0.123,-0.503,-0.227,0.318,0.807,-0.208,0.748,0.509,0.0846
292,0.123,-0.267,-0.571,0.0606,0.674,0.247,0.443,0.836,-0.336
293,0.124,-0.581,-0.571,-0.0252,0.608,0.247,0.0351,0.509,-0.336
293,0.125,-0.503,-0.685,0.232,0.408,0.0194,-0.373,0.509,-0.336
294,0.124,-0.503,-0.685,0.146,0.143,0.0194,-0.576,0.509,-0.231
294,0.131,-0.346,-0.685,0.232,0.0764,-0.208,-0.576,0.509,-0.231
295,0.125,-0.267,-0.571,-0.0252,0.0764,-0.208,-0.678,0.509,-0.442
295,0.128,-0.346,-0.456,-0.283,0.143,-0.664,-0.169,0.182,-0.126
296,0.116,-0.11,-0.456,-0.197,0.0764,-0.208,-0.271,0.836,-0.126
296,0.119,0.282,-0.571,-0.54,0.0764,0.0194,-0.169,1.16,-0.336
297,0.124,0.517,-0.112,-0.626,0.209,0.247,0.443,1.16,-0.231
297,0.124,0.674,0.575,-0.797,0.00996,0.702,0.545,1.82,-0.231
298,0.129,1.07,0.69,-0.797,0.00996,0.93,0.239,1.16,-0.0206
298,0.12,1.46,1.03,-0.54,0.143,0.93,0.545,1.16,-0.126
299,0.117,1.54,1.26,-0.283,0.143,0.475,0.646,1.16,-0.231
299,0.121,1.69,1.26,0.146,0.209,0.247,0.85,0.836,-0.0206
300,0.116,1.85,1.15,0.0606,0.209,0.0194,0.545,0.836,-0.126
300,0.129,1.62,0.575,0.146,0.408,0.0194,0.341,0.182,-0.0206
301,0.128,1.54,0.575,0.232,0.209,-0.208,0.341,0.182,-0.231
301,0.123,1.38,0.575,0.232,-0.322,0.0194,-0.373,0.182,-0.442
302,0.121,1.38,0.346,-0.111,-0.322,0.247,-0.271,-0.471,-0.442
302,0.126,0.831,0.575,-0.368,-0.256,0.247,-0.271,-0.471,-0.652
303,0.121,0.674,0.231,-0.54,0.143,0.247,-0.271,-0.471,-0.547
303,0.13,0.674,0.346,-0.197,0.143,-0.208,0.137,-0.471,-0.757
304,0.128,0.36,0.575,-0.111,0.276,0.247,0.137,-0.471,-0.757
304,0.126,0.203,0.231,0.232,0.541,0.247,0.341,-0.471,-0.547
305,0.126,0.125,0.346,0.575,0.74,0.0194,0.341,-0.471,-0.336
305,0.131,0.203,0.00229,0.575,0.674,0.247,0.0351,-0.471,-0.231
306,0.134,0.36,0.231,0.918,0.143,0.475,0.239,-0.471,-0.442
306,0.133,0.439,0.117,0.661,-0.123,0.702,-0.169,-0.471,-0.547
307,0.132,0.517,0.00229,0.747,-0.256,0.475,0.137,-0.471,-0.231
307,0.128,0.36,-0.112,0.747,-0.256,0.475,0.137,-0.144,0.0846
308,0.118,0.36,-0.112,0.489,-0.521,0.475,0.137,0.182,-0.0206
308,0.122,0.36,0.00229,0.489,-0.521,0.475,0.646,0.509,-0.0206
309,0.119,0.125,0.346,0.747,-0.388,0.475,0.137,0.836,0.0846
309,0.118,0.0464,0.346,0.918,-0.256,0.247,0.341,1.16,-0.0206
310,0.124,-0.11,0.231,0.661,-0.123,0.0194,0.0351,1.49,-0.231
310,0.132,-0.11,0.575,0.232,0.276,0.475,-0.169,1.16,-0.442
311,0.132,-0.11,0.805,0.0606,0.342,0.475,-0.271,0.836,-0.652
311,0.132,-0.189,0.919,0.0606,0.475,0.247,-0.576,0.509,-0.336
312,0.135,-0.189,0.575,-0.368,0.342,0.702,-0.373,0.182,-0.442
312,0.128,-0.267,0.575,-0.54,0.209,0.702,-0.474,-0.144,0.0846
313,0.131,-0.189,0.346,-0.54,0.475,0.702,-0.373,-0.144,0.4
313,0.13,-0.267,0.117,-0.454,0.143,0.247,-0.271,0.182,0.0846
314,0.124,-0.346,-0.112,-0.283,0.276,0.93,-0.271,0.182,0.0846
314,0.124,-0.267,-0.227,-0.454,0.143,1.16,-0.271,0.182,-0.231
315,0.122,-0.267,-0.456,-0.197,0.276,0.702,-0.373,0.509,0.19
315,0.113,-0.11,-0.456,-0.0252,0.408,0.93,-0.576,0.509,-0.126
316,0.117,-0.11,-0.456,-0.0252,0.0764,1.16,-0.678,0.182,-0.442
316,0.11,-0.032,-0.571,-0.197,-0.256,0.93,-0.474,-0.144,-0.336
317,0.11,-0.189,-0.571,-0.111,-0.455,0.247,-0.474,0.182,-0.231
317,0.115,-0.11,-0.456,0.404,-0.455,0.0194,-0.576,0.182,-0.231
318,0.114,-0.267,-0.456,0.232,-0.521,-0.208,-0.271,-0.144,-0.547
318,0.118,-0.424,-0.456,-0.0252,-0.388,-0.208,0.0351,-0.144,-0.547
319,0.123,-0.503,-0.456,0.146,-0.189,-0.436,0.137,-0.144,-0.547
319,0.127,-0.503,-0.456,0.0606,0.00996,0.247,-0.0668,-0.144,-0.442
320,0.129,-0.503,-0.685,0.0606,0.0764,0.247,0.137,-0.471,-0.652
320,0.13,-0.66,-0.685,-0.283,-0.0564,0.247,0.341,-0.144,-0.336
321,0.125,-0.581,-0.571,-0.54,0.00996,0.475,0.137,-0.144,-0.231
321,0.133,-0.424,-0.685,-0.454,-0.256,0.247,0.137,-0.144,-0.231
322,0.123,-0.424,-0.227,-0.626,-0.189,0.247,-0.0668,0.182,-0.336
322,0.114,-0.346,-0.112,-0.54,-0.0564,-0.436,-0.169,0.182,-0.231
323,0.12,-0.267,0.117,-0.626,0.143,-0.208,-0.0668,0.182,-0.126
323,0.115,-0.346,-0.112,-0.711,0.276,-0.208,-0.0668,0.182,-0.336
324,0.113,-0.267,-0.342,-0.283,0.276,-0.436,0.137,0.182,-0.336
324,0.12,-0.267,0.117,-0.54,0.807,-0.436,-0.0668,0.182,-0.442
325,0.12,-0.11,-0.227,-0.197,0.807,-0.436,0.239,-0.144,-0.547
325,0.126,-0.11,-0.112,0.0606,1.01,-0.436,0.545,-0.144,-0.652
326,0.132,-0.032,-0.227,0.146,0.873,-0.664,0.341,0.182,-0.336
326,0.13,0.0464,0.117,0.404,0.873,-0.436,0.443,0.182,-0.231
327,0.135,-0.11,0.117,0.146,0.674,0.475,0.137,0.509,-0.336
327,0.132,-0.267,0.231,0.747,0.209,0.702,0.137,0.509,-0.231
328,0.132,-0.424,0.117,0.404,0.209,0.702,0.239,0.509,-0.126
328,0.132,-0.503,0.231,0.404,-0.123,0.93,0.0351,0.509,-0.0206
329,0.13,-0.66,0.346,0.318,-0.256,0.93,-0.169,0.182,-0.0206
329,0.118,-0.738,0.231,0.232,-0.189,0.702,-0.169,-0.144,-0.126
330,0.124,-0.581,0.346,0.0606,0.209,0.247,0.0351,0.182,-0.0206
330,0.125,-0.581,0.00229,-0.368,0.143,0.247,0.137,0.182,-0.126
331,0.13,-0.581,0.117,-0.111,0.00996,0.702,-0.169,0.182,0.0846
331,0.13,-0.424,0.00229,-0.197,0.342,0.702,-0.0668,0.182,0.0846
